    3.340773      7.643249      7.589915      0.053333
    3.343269      7.655246      7.596421      0.058826
    3.345765      7.655096      7.603121      0.051974
    3.348261      7.683510      7.610028      0.073482
    3.350757      7.689487      7.617150      0.072336
    3.353253      7.692782      7.624500      0.068283
    3.355749      7.703714      7.632088      0.071626
    3.358245      7.697884      7.639928      0.057956
    3.360741      7.719176      7.648034      0.071143
    3.363237      7.770111      7.656418      0.113693
    3.365733      7.807119      7.665097      0.142022
    3.368229      7.816712      7.674088      0.142624
    3.370725      7.803823      7.683406      0.120417
    3.373221      7.821985      7.693072      0.128914
    3.375717      7.877208      7.703104      0.174104
    3.378213      7.904357      7.713524      0.190833
    3.380709      7.874546      7.724355      0.150191
    3.383205      7.858734      7.735621      0.123113
    3.385701      7.861696      7.747349      0.114347
    3.388197      7.875119      7.759566      0.115553
    3.390693      7.889443      7.772304      0.117140
    3.393189      7.885628      7.785594      0.100035
    3.395685      7.888688      7.799471      0.089216
    3.398181      7.913761      7.813975      0.099786
    3.400677      7.944169      7.829146      0.115023
    3.403173      7.990223      7.845028      0.145195
    3.405669      8.034579      7.861670      0.172909
    3.408165      8.068896      7.879123      0.189773
    3.410661      8.076047      7.897445      0.178602
    3.413157      8.081800      7.916697      0.165102
    3.415653      8.098937      7.936947      0.161990
    3.418149      8.111461      7.958267      0.153193
    3.420645      8.133691      7.980738      0.152953
    3.423141      8.177137      8.004447      0.172690
    3.425637      8.196790      8.029491      0.167299
    3.428133      8.223698      8.055974      0.167724
    3.430630      8.260525      8.084013      0.176512
    3.433126      8.299038      8.113735      0.185303
    3.435622      8.330284      8.145282      0.185002
    3.438118      8.339937      8.178808      0.161129
    3.440614      8.362027      8.214488      0.147539
    3.443110      8.389332      8.252512      0.136819
    3.445606      8.424979      8.293095      0.131884
    3.448102      8.477410      8.336474      0.140936
    3.450598      8.513172      8.382917      0.130255
    3.453094      8.559235      8.432721      0.126513
    3.455590      8.604458      8.486224      0.118234
